sample_id,filename,ticker,asset_class,date,split,atr,ret_1d,ret_5d,ret_10d,ret_20d,ret_30d,label_1d,label_5d,label_10d,label_20d,label_30d
GC=F_01955,GC=F_01955.png,GC=F,commodities,2025-10-13,train,0.018537,0.032831,0.052426,0.035214,0.005893,0.025037,BUY,HOLD,HOLD,HOLD,HOLD
GC=F_01956,GC=F_01956.png,GC=F,commodities,2025-10-14,train,0.018476,0.007299,0.053962,-0.026313,0.000778,-0.004073,HOLD,HOLD,SELL,HOLD,SELL
GC=F_01957,GC=F_01957.png,GC=F,commodities,2025-10-15,train,0.018329,0.009188,-0.012399,-0.042573,-0.007738,0.000121,HOLD,SELL,SELL,SELL,HOLD
GC=F_01958,GC=F_01958.png,GC=F,commodities,2025-10-16,train,0.020038,0.02443,-0.032236,-0.047358,0.006562,-0.002805,HOLD,SELL,SELL,HOLD,SELL
GC=F_01959,GC=F_01959.png,GC=F,commodities,2025-10-17,train,0.022843,-0.021323,-0.036813,-0.06738,-0.022039,-0.014568,SELL,SELL,SELL,SELL,SELL
GC=F_01960,GC=F_01960.png,GC=F,commodities,2025-10-20,train,0.025102,0.034368,-0.017212,-0.050842,-0.024719,0.011721,HOLD,SELL,SELL,SELL,HOLD
GC=F_01961,GC=F_01961.png,GC=F,commodities,2025-10-21,train,0.029402,-0.059062,-0.080275,-0.080675,-0.063819,-0.035156,AVOID,SELL,SELL,SELL,SELL
GC=F_01962,GC=F_01962.png,GC=F,commodities,2025-10-22,train,0.03013,-0.010649,-0.030174,-0.034849,-0.006479,0.026935,SELL,SELL,SELL,SELL,HOLD
GC=F_01963,GC=F_01963.png,GC=F,commodities,2025-10-23,train,0.029159,0.019854,-0.015122,-0.015976,0.0082,0.040557,HOLD,SELL,SELL,HOLD,HOLD
GC=F_01964,GC=F_01964.png,GC=F,commodities,2025-10-24,train,0.026906,-0.001723,-0.030568,-0.035931,-0.016867,0.020964,SELL,SELL,SELL,SELL,HOLD
GC=F_01965,GC=F_01965.png,GC=F,commodities,2025-10-27,train,0.028081,-0.028695,-0.03363,-0.02932,-0.010177,0.016568,SELL,SELL,SELL,SELL,HOLD
GC=F_01966,GC=F_01966.png,GC=F,commodities,2025-10-28,train,0.026946,-0.008961,-0.0004,0.027092,0.02224,0.049909,SELL,SELL,HOLD,HOLD,HOLD
GC=F_01967,GC=F_01967.png,GC=F,commodities,2025-10-29,train,0.023941,0.004403,-0.004675,0.034836,0.042694,0.056419,HOLD,SELL,HOLD,HOLD,HOLD
GC=F_01968,GC=F_01968.png,GC=F,commodities,2025-10-30,train,0.024548,0.004408,-0.000854,0.053921,0.044553,0.073026,HOLD,SELL,HOLD,HOLD,HOLD
GC=F_01969,GC=F_01969.png,GC=F,commodities,2025-10-31,train,0.023204,-0.004785,-0.005363,0.045341,0.052813,0.072019,SELL,SELL,HOLD,HOLD,HOLD
GC=F_01970,GC=F_01970.png,GC=F,commodities,2025-11-03,train,0.022153,0.004535,0.00431,0.026124,0.062564,0.078338,HOLD,HOLD,HOLD,HOLD,HOLD
GC=F_01971,GC=F_01971.png,GC=F,commodities,2025-11-04,train,0.021629,-0.013236,0.027491,0.016856,0.04552,0.073292,SELL,HOLD,HOLD,HOLD,HOLD
GC=F_01972,GC=F_01972.png,GC=F,commodities,2025-11-05,train,0.020555,0.008224,0.039511,0.02837,0.061785,0.096468,HOLD,HOLD,HOLD,HOLD,HOLD
GC=F_01973,GC=F_01973.png,GC=F,commodities,2025-11-06,train,0.018739,-0.000101,0.054774,0.024176,0.056533,0.086402,SELL,HOLD,HOLD,HOLD,HOLD
GC=F_01974,GC=F_01974.png,GC=F,commodities,2025-11-07,train,0.016894,0.004888,0.050704,0.019064,0.056895,0.091536,HOLD,HOLD,HOLD,HOLD,HOLD
GC=F_01975,GC=F_01975.png,GC=F,commodities,2025-11-10,train,0.018389,0.027717,0.021814,0.019144,0.045888,0.105546,BUY,HOLD,HOLD,HOLD,HOLD
GC=F_01976,GC=F_01976.png,GC=F,commodities,2025-11-11,train,0.017017,-0.001217,-0.010636,-0.004851,0.022818,0.086387,SELL,SELL,SELL,HOLD,HOLD
GC=F_01977,GC=F_01977.png,GC=F,commodities,2025-11-12,train,0.018043,0.023487,-0.011141,0.007858,0.021583,0.087113,HOLD,SELL,HOLD,HOLD,HOLD
GC=F_01978,GC=F_01978.png,GC=F,commodities,2025-11-13,train,0.017699,-0.004171,-0.030598,-0.009367,0.019106,0.074392,SELL,SELL,SELL,HOLD,HOLD
GC=F_01979,GC=F_01979.png,GC=F,commodities,2025-11-14,train,0.020144,-0.024003,-0.03164,0.007472,0.026678,0.032475,SELL,SELL,HOLD,HOLD,HOLD
GC=F_01980,GC=F_01980.png,GC=F,commodities,2025-11-17,train,0.020071,-0.004733,-0.00267,0.03644,0.052214,0.066828,SELL,SELL,HOLD,HOLD,HOLD
GC=F_01981,GC=F_01981.png,GC=F,commodities,2025-11-18,train,0.018467,-0.001722,0.005784,0.028664,0.056436,0.061326,SELL,HOLD,HOLD,HOLD,HOLD
GC=F_01982,GC=F_01982.png,GC=F,commodities,2025-11-19,train,0.01802,0.00403,0.018999,0.033415,0.068098,0.060455,HOLD,HOLD,HOLD,HOLD,HOLD
GC=F_01983,GC=F_01983.png,GC=F,commodities,2025-11-20,train,0.017259,-0.005213,0.021231,0.032357,0.062226,0.084423,SELL,HOLD,HOLD,HOLD,HOLD
GC=F_01984,GC=F_01984.png,GC=F,commodities,2025-11-21,train,0.016713,0.004967,0.039112,0.037831,0.072473,0.099794,HOLD,HOLD,HOLD,HOLD,HOLD
GC=F_01985,GC=F_01985.png,GC=F,commodities,2025-11-24,train,0.015512,0.003722,0.03911,0.026744,0.086402,0.087459,HOLD,HOLD,HOLD,HOLD,HOLD
GC=F_01986,GC=F_01986.png,GC=F,commodities,2025-11-25,train,0.014985,0.011493,0.02288,0.027669,0.091238,0.083827,HOLD,HOLD,HOLD,HOLD,HOLD
GC=F_01987,GC=F_01987.png,GC=F,commodities,2025-11-26,train,0.014388,0.006262,0.014415,0.013724,0.079254,0.081417,HOLD,HOLD,HOLD,HOLD,HOLD
GC=F_01988,GC=F_01988.png,GC=F,commodities,2025-11-28,train,0.015155,0.012668,0.011126,0.028473,0.083759,0.100226,HOLD,HOLD,HOLD,HOLD,HOLD
GC=F_01989,GC=F_01989.png,GC=F,commodities,2025-12-01,train,0.014626,0.004966,-0.001281,0.019206,0.025003,0.084274,HOLD,SELL,HOLD,HOLD,HOLD
GC=F_01990,GC=F_01990.png,GC=F,commodities,2025-12-02,train,0.01495,-0.012509,-0.012366,0.015774,0.030388,0.087359,SELL,SELL,HOLD,HOLD,HOLD
GC=F_01991,GC=F_01991.png,GC=F,commodities,2025-12-03,train,0.01447,0.003029,0.00479,0.027772,0.032662,0.097705,HOLD,HOLD,HOLD,HOLD,HOLD
GC=F_01992,GC=F_01992.png,GC=F,commodities,2025-12-04,train,0.013709,0.002972,-0.000691,0.034683,0.02704,0.088614,HOLD,SELL,HOLD,HOLD,HOLD
GC=F_01993,GC=F_01993.png,GC=F,commodities,2025-12-05,train,0.013818,0.000261,0.017347,0.029869,0.052066,0.122274,HOLD,HOLD,HOLD,HOLD,BUY
GC=F_01994,GC=F_01994.png,GC=F,commodities,2025-12-08,train,0.013251,-0.006119,0.020487,0.034642,0.061963,0.137068,SELL,HOLD,HOLD,HOLD,BUY
GC=F_01995,GC=F_01995.png,GC=F,commodities,2025-12-09,train,0.012822,0.004646,0.02814,0.059658,0.060714,0.158997,HOLD,HOLD,HOLD,HOLD,BUY
GC=F_01996,GC=F_01996.png,GC=F,commodities,2025-12-10,train,0.012726,-0.002452,0.022982,0.063569,0.056158,0.167988,SELL,HOLD,BUY,HOLD,BUY
GC=F_01997,GC=F_01997.png,GC=F,commodities,2025-12-11,train,0.013904,0.02101,0.035374,0.06553,0.067692,0.191025,BUY,HOLD,HOLD,HOLD,BUY
GC=F_01998,GC=F_01998.png,GC=F,commodities,2025-12-12,train,0.015006,0.003401,0.012522,0.055286,0.071753,0.170054,HOLD,HOLD,HOLD,HOLD,BUY
GC=F_01999,GC=F_01999.png,GC=F,commodities,2025-12-15,train,0.014751,0.001534,0.014155,0.005797,0.065067,0.20937,HOLD,HOLD,HOLD,HOLD,BUY
GC=F_02000,GC=F_02000.png,GC=F,commodities,2025-12-16,train,0.01436,-0.000511,0.031518,0.014614,0.071585,0.211,SELL,HOLD,HOLD,HOLD,BUY
GC=F_02001,GC=F_02001.png,GC=F,commodities,2025-12-17,train,0.013898,0.00994,0.040587,0.00489,0.069932,0.090855,HOLD,HOLD,HOLD,HOLD,HOLD
GC=F_02002,GC=F_02002.png,GC=F,commodities,2025-12-18,train,0.012655,-0.001842,0.030156,-0.007643,0.05393,0.061335,SELL,HOLD,SELL,HOLD,HOLD
GC=F_02003,GC=F_02003.png,GC=F,commodities,2025-12-19,train,0.011641,0.005034,0.042764,0.022197,0.092405,0.122231,HOLD,BUY,HOLD,BUY,BUY
GC=F_02004,GC=F_02004.png,GC=F,commodities,2025-12-22,train,0.012724,0.018897,-0.008358,0.027321,0.102426,0.120597,HOLD,SELL,HOLD,BUY,BUY
GC=F_02005,GC=F_02005.png,GC=F,commodities,2025-12-23,train,0.012803,0.008558,-0.016904,0.001057,0.09934,0.089637,HOLD,SELL,HOLD,BUY,HOLD
GC=F_02006,GC=F_02006.png,GC=F,commodities,2025-12-24,train,0.012137,-0.000491,-0.035697,-0.007411,0.104419,0.099382,SELL,SELL,SELL,BUY,HOLD
GC=F_02007,GC=F_02007.png,GC=F,commodities,2025-12-26,train,0.012772,0.010766,-0.037799,0.002162,0.125495,0.119809,HOLD,SELL,HOLD,BUY,BUY
GC=F_02008,GC=F_02008.png,GC=F,commodities,2025-12-29,train,0.017074,-0.046088,-0.020567,0.016467,0.114768,0.099674,AVOID,SELL,HOLD,BUY,HOLD
GC=F_02009,GC=F_02009.png,GC=F,commodities,2025-12-30,train,0.017218,0.010351,0.035679,0.05927,0.203573,0.159221,HOLD,HOLD,HOLD,BUY,BUY
GC=F_02010,GC=F_02010.png,GC=F,commodities,2025-12-31,train,0.017519,-0.010235,0.017961,0.056971,0.196387,0.119274,SELL,HOLD,HOLD,BUY,HOLD
GC=F_02011,GC=F_02011.png,GC=F,commodities,2026-01-02,test,0.016299,-0.002593,0.028286,0.065043,0.085965,0.149277,SELL,HOLD,HOLD,HOLD,BUY
GC=F_02012,GC=F_02012.png,GC=F,commodities,2026-01-05,test,0.018115,0.027998,0.039961,0.061573,0.068977,0.123781,BUY,HOLD,HOLD,HOLD,HOLD
GC=F_02013,GC=F_02013.png,GC=F,commodities,2026-01-06,test,0.017061,0.010158,0.037035,0.070208,0.100034,0.116778,HOLD,HOLD,HOLD,HOLD,HOLD
GC=F_02014,GC=F_02014.png,GC=F,commodities,2026-01-07,test,0.015765,-0.007367,0.023592,0.075105,0.093276,0.104492,SELL,HOLD,BUY,HOLD,HOLD
GC=F_02015,GC=F_02015.png,GC=F,commodities,2026-01-08,test,0.014961,9e-05,0.039011,0.098283,0.08858,0.128481,HOLD,HOLD,BUY,HOLD,BUY
GC=F_02016,GC=F_02016.png,GC=F,commodities,2026-01-09,test,0.014182,0.009083,0.036757,0.11183,0.106793,0.156725,HOLD,HOLD,BUY,BUY,BUY
GC=F_02017,GC=F_02017.png,GC=F,commodities,2026-01-12,test,0.016143,0.025071,0.021612,0.123333,0.117647,0.138203,BUY,HOLD,BUY,BUY,BUY
GC=F_02018,GC=F_02018.png,GC=F,commodities,2026-01-13,test,0.015105,-0.003285,0.033173,0.098301,0.083207,0.122898,SELL,HOLD,BUY,HOLD,HOLD
GC=F_02019,GC=F_02019.png,GC=F,commodities,2026-01-14,test,0.014422,0.008052,0.051513,0.144303,0.099951,0.120423,HOLD,BUY,BUY,BUY,BUY
GC=F_02020,GC=F_02020.png,GC=F,commodities,2026-01-15,test,0.012885,-0.002164,0.059272,0.139415,0.062303,0.12275,SELL,BUY,BUY,HOLD,BUY
GC=F_02021,GC=F_02021.png,GC=F,commodities,2026-01-16,test,0.011973,-0.006062,0.075073,0.020922,0.084235,0.137056,SELL,BUY,HOLD,BUY,BUY
GC=F_02022,GC=F_02022.png,GC=F,commodities,2026-01-20,test,0.015479,0.036632,0.101721,0.007404,0.062208,0.107159,BUY,BUY,HOLD,HOLD,HOLD
GC=F_02023,GC=F_02023.png,GC=F,commodities,2026-01-21,test,0.016572,0.015055,0.065128,0.029826,0.046571,0.07303,HOLD,BUY,HOLD,HOLD,HOLD
GC=F_02024,GC=F_02024.png,GC=F,commodities,2026-01-22,test,0.017589,0.01581,0.09279,0.018171,0.029387,0.047194,HOLD,BUY,HOLD,HOLD,HOLD
GC=F_02025,GC=F_02025.png,GC=F,commodities,2026-01-23,test,0.017074,0.013637,0.080143,-0.009703,0.030199,0.04721,HOLD,BUY,SELL,HOLD,HOLD
GC=F_02026,GC=F_02026.png,GC=F,commodities,2026-01-26,test,0.017997,0.020586,-0.054151,-0.005037,0.044896,0.022906,HOLD,SELL,SELL,HOLD,HOLD
GC=F_02027,GC=F_02027.png,GC=F,commodities,2026-01-27,test,0.015603,3.9e-05,-0.094317,-0.005686,0.01487,0.029102,HOLD,AVOID,SELL,HOLD,HOLD
GC=F_02028,GC=F_02028.png,GC=F,commodities,2026-01-28,test,0.019341,0.042717,-0.035301,-0.015094,0.024597,0.017078,BUY,SELL,SELL,HOLD,HOLD
GC=F_02029,GC=F_02029.png,GC=F,commodities,2026-01-29,test,0.029053,0.003164,-0.074619,-0.044352,-0.02388,-0.035675,HOLD,SELL,SELL,SELL,SELL
GC=F_02030,GC=F_02030.png,GC=F,commodities,2026-01-30,test,0.043744,-0.120657,-0.089846,-0.077112,-0.016666,-0.051289,AVOID,SELL,SELL,SELL,SELL
GC=F_02031,GC=F_02031.png,GC=F,commodities,2026-02-02,test,0.050804,-0.01958,0.049114,0.063313,0.116134,0.057722,SELL,HOLD,HOLD,HOLD,HOLD
GC=F_02032,GC=F_02032.png,GC=F,commodities,2026-02-03,test,0.054474,0.059054,0.088631,0.054804,0.099755,0.078702,HOLD,HOLD,HOLD,HOLD,HOLD
GC=F_02033,GC=F_02033.png,GC=F,commodities,2026-02-04,test,0.052222,0.0034,0.020208,0.016744,0.043203,-0.002818,HOLD,HOLD,HOLD,HOLD,SELL
GC=F_02034,GC=F_02034.png,GC=F,commodities,2026-02-05,test,0.051392,-0.012063,0.030267,0.011216,0.029024,-0.067181,SELL,HOLD,HOLD,HOLD,SELL
GC=F_02035,GC=F_02035.png,GC=F,commodities,2026-02-06,test,0.052863,0.018304,0.012734,0.039902,0.056913,-0.061726,HOLD,HOLD,HOLD,HOLD,SELL
GC=F_02036,GC=F_02036.png,GC=F,commodities,2026-02-09,test,0.048898,0.019936,0.014198,0.049932,0.027942,-0.117094,HOLD,HOLD,HOLD,HOLD,SELL
GC=F_02037,GC=F_02037.png,GC=F,commodities,2026-02-10,test,0.043651,-0.009369,-0.033827,0.020556,0.034788,-0.138121,SELL,SELL,HOLD,HOLD,SELL
GC=F_02038,GC=F_02038.png,GC=F,commodities,2026-02-11,test,0.040695,0.013459,-0.003463,0.039691,0.032172,-0.095114,HOLD,SELL,HOLD,HOLD,SELL
GC=F_02039,GC=F_02039.png,GC=F,commodities,2026-02-12,test,0.040162,-0.029596,-0.01905,0.020473,0.008677,-0.147636,SELL,SELL,HOLD,HOLD,SELL
GC=F_02040,GC=F_02040.png,GC=F,commodities,2026-02-13,test,0.038062,0.019768,0.027168,0.060447,0.025823,-0.091762,HOLD,HOLD,HOLD,HOLD,SELL
GC=F_02041,GC=F_02041.png,GC=F,commodities,2026-02-17,test,0.037612,-0.028089,0.035734,0.052821,-0.005591,-0.10399,SELL,HOLD,HOLD,SELL,SELL
GC=F_02042,GC=F_02042.png,GC=F,commodities,2026-02-18,test,0.035806,0.020995,0.054383,0.044951,0.023899,-0.049388,HOLD,HOLD,HOLD,HOLD,SELL
GC=F_02043,GC=F_02043.png,GC=F,commodities,2026-02-19,test,0.032069,-0.002128,0.043154,0.026459,-0.019562,-0.041624,SELL,HOLD,HOLD,SELL,SELL
GC=F_02044,GC=F_02044.png,GC=F,commodities,2026-02-20,test,0.030387,0.016622,0.039523,0.017807,-0.078398,-0.067416,HOLD,HOLD,HOLD,SELL,SELL
GC=F_02045,GC=F_02045.png,GC=F,commodities,2026-02-23,test,0.030349,0.028334,0.033279,0.017011,-0.101627,-0.0829,HOLD,HOLD,HOLD,SELL,SELL
GC=F_02046,GC=F_02046.png,GC=F,commodities,2026-02-24,test,0.028659,-0.00944,0.017088,-0.02199,-0.167026,-0.111169,SELL,HOLD,SELL,SELL,SELL
GC=F_02047,GC=F_02047.png,GC=F,commodities,2026-02-25,test,0.026147,0.009766,-0.009432,0.014232,-0.158677,-0.082083,HOLD,SELL,HOLD,SELL,SELL
GC=F_02048,GC=F_02048.png,GC=F,commodities,2026-02-26,test,0.024261,-0.005759,-0.016695,-0.007519,-0.134805,-0.082899,SELL,SELL,SELL,SELL,SELL
GC=F_02049,GC=F_02049.png,GC=F,commodities,2026-02-27,test,0.023692,0.010378,-0.021716,-0.011795,-0.168108,-0.083482,HOLD,SELL,SELL,AVOID,SELL
GC=F_02050,GC=F_02050.png,GC=F,commodities,2026-03-02,test,0.024981,0.012143,-0.016268,-0.034624,-0.152209,-0.097964,HOLD,SELL,SELL,SELL,SELL
GC=F_02051,GC=F_02051.png,GC=F,commodities,2026-03-03,test,0.028722,-0.035959,-0.039077,-0.058412,-0.156811,-0.092839,SELL,SELL,SELL,SELL,SELL
GC=F_02052,GC=F_02052.png,GC=F,commodities,2026-03-04,test,0.026793,0.002503,0.023664,-0.021053,-0.094339,-0.062075,HOLD,HOLD,SELL,SELL,SELL
GC=F_02053,GC=F_02053.png,GC=F,commodities,2026-03-05,test,0.02621,-0.01078,0.009176,-0.046022,-0.068084,-0.067624,SELL,HOLD,SELL,SELL,SELL
GC=F_02054,GC=F_02054.png,GC=F,commodities,2026-03-06,test,0.024842,0.015826,0.00992,-0.096205,-0.085224,-0.041869,HOLD,HOLD,SELL,SELL,SELL
GC=F_02055,GC=F_02055.png,GC=F,commodities,2026-03-09,test,0.023678,-0.010667,-0.018356,-0.118638,-0.099911,-0.068249,SELL,SELL,AVOID,SELL,SELL
GC=F_02056,GC=F_02056.png,GC=F,commodities,2026-03-10,test,0.02414,0.026781,-0.019335,-0.145037,-0.08918,-0.08035,HOLD,SELL,AVOID,SELL,SELL
GC=F_02057,GC=F_02057.png,GC=F,commodities,2026-03-11,test,0.02251,-0.011984,-0.044716,-0.172909,-0.096315,-0.0999,SELL,SELL,AVOID,SELL,SELL
GC=F_02058,GC=F_02058.png,GC=F,commodities,2026-03-12,test,0.02084,-0.010036,-0.055198,-0.127286,-0.07538,-0.093723,SELL,SELL,AVOID,SELL,SELL
GC=F_02059,GC=F_02059.png,GC=F,commodities,2026-03-13,test,0.020863,-0.012451,-0.106125,-0.156313,-0.071687,-0.080038,SELL,AVOID,AVOID,SELL,SELL
GC=F_02060,GC=F_02060.png,GC=F,commodities,2026-03-16,test,0.019625,-0.011646,-0.100282,-0.117585,-0.06334,-0.077568,SELL,AVOID,AVOID,SELL,SELL
GC=F_02061,GC=F_02061.png,GC=F,commodities,2026-03-17,test,0.017638,0.001401,-0.125701,-0.098399,-0.034426,-0.08403,HOLD,AVOID,AVOID,SELL,SELL
GC=F_02062,GC=F_02062.png,GC=F,commodities,2026-03-18,test,0.020067,-0.022466,-0.128192,-0.073287,-0.041022,-0.095566,SELL,AVOID,SELL,SELL,SELL
GC=F_02063,GC=F_02063.png,GC=F,commodities,2026-03-19,test,0.02655,-0.060963,-0.072089,-0.022062,-0.021602,-0.057925,AVOID,SELL,SELL,SELL,SELL
GC=F_02064,GC=F_02064.png,GC=F,commodities,2026-03-20,test,0.026387,-0.006608,-0.050188,0.010981,0.054336,0.006327,SELL,SELL,HOLD,HOLD,HOLD
GC=F_02065,GC=F_02065.png,GC=F,commodities,2026-03-23,test,0.036568,-0.037065,-0.017303,0.018728,0.050389,-0.011199,SELL,SELL,HOLD,HOLD,SELL
GC=F_02066,GC=F_02066.png,GC=F,commodities,2026-03-24,test,0.034081,-0.001091,0.027303,0.055857,0.064686,0.033865,SELL,HOLD,HOLD,HOLD,HOLD
GC=F_02067,GC=F_02067.png,GC=F,commodities,2026-03-25,test,0.034162,0.033638,0.054906,0.076594,0.073008,0.062259,HOLD,HOLD,HOLD,HOLD,HOLD
GC=F_02068,GC=F_02068.png,GC=F,commodities,2026-03-26,test,0.034715,-0.039062,0.050027,0.051906,0.033564,0.032437,SELL,HOLD,HOLD,HOLD,HOLD
GC=F_02069,GC=F_02069.png,GC=F,commodities,2026-03-27,test,0.033636,0.026277,0.061169,0.084626,0.076275,0.075873,HOLD,HOLD,HOLD,HOLD,HOLD
GC=F_02070,GC=F_02070.png,GC=F,commodities,2026-03-30,test,0.03407,0.007541,0.03603,0.054245,0.040017,0.049235,HOLD,HOLD,HOLD,HOLD,HOLD
GC=F_02071,GC=F_02071.png,GC=F,commodities,2026-03-31,test,0.034697,0.026512,0.028554,0.063972,0.014368,0.032947,HOLD,HOLD,HOLD,HOLD,HOLD
GC=F_02072,GC=F_02072.png,GC=F,commodities,2026-04-01,test,0.03413,0.028759,0.021688,0.032265,-0.022279,0.010722,HOLD,HOLD,HOLD,SELL,HOLD
GC=F_02073,GC=F_02073.png,GC=F,commodities,2026-04-02,test,0.035866,-0.02792,0.00188,0.00046,-0.035863,-0.022218,SELL,HOLD,HOLD,SELL,SELL
GC=F_02074,GC=F_02074.png,GC=F,commodities,2026-04-06,test,0.033509,0.001139,0.023457,0.043355,-0.004654,-0.020789,HOLD,HOLD,HOLD,SELL,SELL
GC=F_02075,GC=F_02075.png,GC=F,commodities,2026-04-07,test,0.030996,6.4e-05,0.018215,0.031662,-0.029927,-0.022652,HOLD,HOLD,HOLD,SELL,SELL
GC=F_02076,GC=F_02076.png,GC=F,commodities,2026-04-08,test,0.032415,0.019646,0.035418,0.008829,-0.021992,-0.032917,HOLD,HOLD,HOLD,SELL,SELL
GC=F_02077,GC=F_02077.png,GC=F,commodities,2026-04-09,test,0.030566,0.00895,0.010577,-0.003586,-0.014335,-0.047031,HOLD,HOLD,SELL,SELL,SELL
GC=F_02078,GC=F_02078.png,GC=F,commodities,2026-04-10,test,0.027807,-0.006343,-0.00142,-0.018343,-0.01947,-0.054107,SELL,SELL,SELL,SELL,SELL
GC=F_02079,GC=F_02079.png,GC=F,commodities,2026-04-13,test,0.02572,-0.004103,0.019898,-0.008351,-0.008753,-0.051914,SELL,HOLD,SELL,SELL,SELL
GC=F_02080,GC=F_02080.png,GC=F,commodities,2026-04-14,test,0.02508,0.017267,0.013447,-0.014229,-0.00501,-0.052377,HOLD,HOLD,SELL,SELL,SELL
GC=F_02081,GC=F_02081.png,GC=F,commodities,2026-04-15,test,0.022996,-0.005195,-0.026589,-0.049604,-0.031026,-0.081469,SELL,SELL,SELL,SELL,SELL
GC=F_02082,GC=F_02082.png,GC=F,commodities,2026-04-16,test,0.020638,-0.003046,-0.014162,-0.054544,-0.021543,-0.064694,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00060,EURUSD=X_00060.png,EURUSD=X,fx,2018-03-27,train,0.008033,0.008312,-0.003256,-0.006735,-0.006576,-0.03286,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00061,EURUSD=X_00061.png,EURUSD=X,fx,2018-03-28,train,0.00825,-0.003991,-0.013315,-0.010903,-0.020151,-0.042952,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00062,EURUSD=X_00062.png,EURUSD=X,fx,2018-03-29,train,0.008468,-0.007897,-0.010479,-0.003617,-0.013507,-0.044495,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00063,EURUSD=X_00063.png,EURUSD=X,fx,2018-03-30,train,0.007724,-0.000603,-0.001906,0.004973,-0.011323,-0.038341,SELL,SELL,HOLD,SELL,SELL
EURUSD=X_00064,EURUSD=X_00064.png,EURUSD=X,fx,2018-04-02,train,0.007364,0.000923,-0.004174,0.00218,-0.015831,-0.03182,HOLD,SELL,HOLD,SELL,SELL
EURUSD=X_00065,EURUSD=X_00065.png,EURUSD=X,fx,2018-04-03,train,0.00727,-0.001747,-0.003479,0.001491,-0.015664,-0.029843,SELL,SELL,HOLD,SELL,SELL
EURUSD=X_00066,EURUSD=X_00066.png,EURUSD=X,fx,2018-04-04,train,0.006875,-0.001155,0.002412,0.00749,-0.017353,-0.029852,SELL,HOLD,HOLD,SELL,SELL
EURUSD=X_00067,EURUSD=X_00067.png,EURUSD=X,fx,2018-04-05,train,0.006736,0.000676,0.006863,0.007679,-0.023649,-0.037984,HOLD,HOLD,HOLD,SELL,SELL
EURUSD=X_00068,EURUSD=X_00068.png,EURUSD=X,fx,2018-04-06,train,0.006584,-0.002871,0.00688,0.007486,-0.027712,-0.03899,SELL,HOLD,HOLD,SELL,SELL
EURUSD=X_00069,EURUSD=X_00069.png,EURUSD=X,fx,2018-04-09,train,0.006564,0.001619,0.006354,0.007637,-0.021645,-0.037961,HOLD,HOLD,HOLD,SELL,SELL
EURUSD=X_00070,EURUSD=X_00070.png,EURUSD=X,fx,2018-04-10,train,0.006844,0.004144,0.00497,0.000159,-0.026125,-0.042006,HOLD,HOLD,HOLD,SELL,SELL
EURUSD=X_00071,EURUSD=X_00071.png,EURUSD=X,fx,2018-04-11,train,0.006704,0.003295,0.005077,-0.009248,-0.032049,-0.043959,HOLD,HOLD,SELL,SELL,SELL
EURUSD=X_00072,EURUSD=X_00072.png,EURUSD=X,fx,2018-04-12,train,0.006665,0.000693,0.000816,-0.009891,-0.040878,-0.047585,HOLD,HOLD,SELL,SELL,SELL
EURUSD=X_00073,EURUSD=X_00073.png,EURUSD=X,fx,2018-04-13,train,0.006454,-0.003396,0.000606,-0.016296,-0.043314,-0.054951,SELL,HOLD,SELL,AVOID,AVOID
EURUSD=X_00074,EURUSD=X_00074.png,EURUSD=X,fx,2018-04-16,train,0.006326,0.000234,0.001283,-0.018011,-0.034,-0.050488,HOLD,HOLD,SELL,SELL,SELL
EURUSD=X_00075,EURUSD=X_00075.png,EURUSD=X,fx,2018-04-17,train,0.006373,0.004251,-0.004811,-0.017155,-0.031334,-0.053602,HOLD,SELL,SELL,SELL,AVOID
EURUSD=X_00076,EURUSD=X_00076.png,EURUSD=X,fx,2018-04-18,train,0.006089,-0.000966,-0.014326,-0.024843,-0.037341,-0.06317,SELL,SELL,SELL,SELL,AVOID
EURUSD=X_00077,EURUSD=X_00077.png,EURUSD=X,fx,2018-04-19,train,0.006048,0.000483,-0.010707,-0.031328,-0.045662,-0.069768,HOLD,SELL,AVOID,AVOID,AVOID
EURUSD=X_00078,EURUSD=X_00078.png,EURUSD=X,fx,2018-04-20,train,0.006578,-0.00272,-0.016902,-0.035198,-0.046476,-0.059228,SELL,SELL,AVOID,AVOID,AVOID
EURUSD=X_00079,EURUSD=X_00079.png,EURUSD=X,fx,2018-04-23,train,0.00714,-0.005859,-0.019294,-0.029283,-0.045598,-0.054289,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00080,EURUSD=X_00080.png,EURUSD=X,fx,2018-04-24,train,0.00715,-0.005264,-0.012344,-0.026285,-0.042166,-0.050532,SELL,SELL,SELL,SELL,SELL
EURUSD=X_00081,EURUSD=X_00081.png,EURUSD=X,fx,2018-04-25,train,0.00693,0.002653,-0.010517,-0.022801,-0.034711,-0.042534,HOLD,SELL,SELL,SELL,SELL
EURUSD=X_00082,EURUSD=X_00082.png,EURUSD=X,fx,2018-04-26,train,0.007548,-0.005713,-0.020621,-0.030988,-0.037694,-0.042997,SELL,SELL,SELL,SELL,SELL
