sample_id,filename,ticker,asset_class,date,split,atr,ret_3d,ret_7d,ret_15d,ret_30d,label_3d,label_7d,label_15d,label_30d
CL=F_00522,CL=F_00522.png,CL=F,commodities,2023-02-01,train,0.035063,-0.072013,-0.010323,-0.064412,-0.154045,SELL,HOLD,HOLD,SELL
CL=F_00523,CL=F_00523.png,CL=F,commodities,2023-02-02,train,0.034349,-0.030563,0.042407,-0.013439,-0.111472,HOLD,HOLD,HOLD,HOLD
CL=F_00524,CL=F_00524.png,CL=F,commodities,2023-02-03,train,0.038379,0.016469,0.054622,0.005782,-0.128349,HOLD,HOLD,HOLD,HOLD
CL=F_00525,CL=F_00525.png,CL=F,commodities,2023-02-06,train,0.037368,0.066929,0.074419,0.030726,-0.081588,BUY,BUY,HOLD,HOLD
CL=F_00526,CL=F_00526.png,CL=F,commodities,2023-02-07,train,0.038664,0.051927,0.058694,0.038904,-0.066673,BUY,HOLD,HOLD,HOLD
CL=F_00527,CL=F_00527.png,CL=F,commodities,2023-02-08,train,0.036084,0.032899,0.017349,0.007105,-0.084351,HOLD,HOLD,HOLD,HOLD
CL=F_00528,CL=F_00528.png,CL=F,commodities,2023-02-09,train,0.035215,0.021059,-0.027519,-0.003958,-0.114793,HOLD,HOLD,HOLD,HOLD
CL=F_00529,CL=F_00529.png,CL=F,commodities,2023-02-10,train,0.035405,0.012729,-0.024641,0.020541,-0.11961,HOLD,HOLD,HOLD,HOLD
CL=F_00530,CL=F_00530.png,CL=F,commodities,2023-02-13,train,0.034314,-0.014276,-0.075131,0.00924,-0.090667,HOLD,SELL,HOLD,HOLD
CL=F_00531,CL=F_00531.png,CL=F,commodities,2023-02-14,train,0.034197,-0.020804,-0.0611,-0.032465,-0.09058,HOLD,HOLD,HOLD,HOLD
CL=F_00532,CL=F_00532.png,CL=F,commodities,2023-02-15,train,0.032842,-0.03501,-0.035272,-0.030827,-0.080159,HOLD,HOLD,HOLD,HOLD
CL=F_00533,CL=F_00533.png,CL=F,commodities,2023-02-16,train,0.031212,-0.031408,-0.03773,-0.037202,-0.055192,HOLD,HOLD,HOLD,HOLD
CL=F_00534,CL=F_00534.png,CL=F,commodities,2023-02-17,train,0.032877,-0.059582,-0.018517,-0.02333,-0.036589,SELL,HOLD,HOLD,HOLD
CL=F_00535,CL=F_00535.png,CL=F,commodities,2023-02-21,train,0.031672,-0.012522,0.01753,-0.020379,0.052066,HOLD,HOLD,HOLD,HOLD
CL=F_00536,CL=F_00536.png,CL=F,commodities,2023-02-22,train,0.032263,0.002099,0.025922,-0.065519,0.058026,HOLD,HOLD,HOLD,HOLD
CL=F_00537,CL=F_00537.png,CL=F,commodities,2023-02-23,train,0.031856,0.023125,0.074629,-0.089633,0.086234,HOLD,BUY,SELL,HOLD
CL=F_00538,CL=F_00538.png,CL=F,commodities,2023-02-24,train,0.032101,0.02178,0.065086,-0.098033,0.068064,HOLD,BUY,SELL,HOLD
CL=F_00539,CL=F_00539.png,CL=F,commodities,2023-02-27,train,0.031018,0.017792,0.016375,-0.134131,0.043836,HOLD,HOLD,SELL,HOLD
CL=F_00540,CL=F_00540.png,CL=F,commodities,2023-02-28,train,0.030899,0.032244,0.012866,-0.112314,0.074457,HOLD,HOLD,SELL,HOLD
CL=F_00541,CL=F_00541.png,CL=F,commodities,2023-03-01,train,0.029773,0.033564,-0.017412,-0.105577,0.077514,HOLD,HOLD,SELL,HOLD
CL=F_00542,CL=F_00542.png,CL=F,commodities,2023-03-02,train,0.028137,0.035034,-0.013086,-0.091456,0.055942,BUY,HOLD,SELL,HOLD
CL=F_00543,CL=F_00543.png,CL=F,commodities,2023-03-03,train,0.031329,-0.007448,-0.04394,-0.110834,0.054283,HOLD,HOLD,SELL,HOLD
CL=F_00544,CL=F_00544.png,CL=F,commodities,2023-03-06,train,0.031017,-0.038639,-0.110702,-0.140151,0.01433,SELL,SELL,SELL,HOLD
CL=F_00545,CL=F_00545.png,CL=F,commodities,2023-03-07,train,0.033311,-0.060718,-0.174004,-0.099907,0.004959,SELL,SELL,SELL,HOLD
CL=F_00546,CL=F_00546.png,CL=F,commodities,2023-03-08,train,0.031654,-0.011669,-0.126668,-0.058114,0.020161,HOLD,SELL,HOLD,HOLD
CL=F_00547,CL=F_00547.png,CL=F,commodities,2023-03-09,train,0.032008,-0.024562,-0.138576,-0.049332,0.008184,HOLD,SELL,HOLD,HOLD
CL=F_00548,CL=F_00548.png,CL=F,commodities,2023-03-10,train,0.03186,-0.059725,-0.112843,-0.01799,0.027998,SELL,SELL,HOLD,HOLD
CL=F_00549,CL=F_00549.png,CL=F,commodities,2023-03-13,train,0.036602,-0.125885,-0.100763,-0.013259,0.026764,SELL,SELL,HOLD,HOLD
CL=F_00550,CL=F_00550.png,CL=F,commodities,2023-03-14,train,0.039066,-0.090176,-0.053547,0.072445,0.029896,SELL,HOLD,HOLD,HOLD
CL=F_00551,CL=F_00551.png,CL=F,commodities,2023-03-15,train,0.046774,-0.066513,-0.019393,0.123545,0.040794,SELL,HOLD,HOLD,HOLD
CL=F_00552,CL=F_00552.png,CL=F,commodities,2023-03-16,train,0.047775,0.000444,0.024112,0.175867,0.100527,HOLD,HOLD,BUY,HOLD
CL=F_00553,CL=F_00553.png,CL=F,commodities,2023-03-17,train,0.050125,0.014236,0.063212,0.166097,0.116303,HOLD,HOLD,BUY,HOLD
CL=F_00554,CL=F_00554.png,CL=F,commodities,2023-03-20,train,0.050593,0.060466,0.092391,0.177967,0.125445,HOLD,HOLD,BUY,HOLD
CL=F_00555,CL=F_00555.png,CL=F,commodities,2023-03-21,train,0.049426,0.033724,0.075849,0.186772,0.057733,HOLD,HOLD,BUY,HOLD
CL=F_00556,CL=F_00556.png,CL=F,commodities,2023-03-22,train,0.04749,-0.00101,0.070175,0.183091,-0.010585,HOLD,HOLD,BUY,HOLD
CL=F_00557,CL=F_00557.png,CL=F,commodities,2023-03-23,train,0.045916,0.026583,0.065111,0.147398,-0.033561,HOLD,HOLD,BUY,HOLD
CL=F_00558,CL=F_00558.png,CL=F,commodities,2023-03-24,train,0.046579,0.045272,0.139339,0.165117,0.019533,HOLD,BUY,BUY,HOLD
CL=F_00559,CL=F_00559.png,CL=F,commodities,2023-03-27,train,0.048011,0.052181,0.152995,0.154481,0.054781,HOLD,BUY,BUY,HOLD
CL=F_00560,CL=F_00560.png,CL=F,commodities,2023-03-28,train,0.044796,0.021199,0.101769,0.104866,0.012285,HOLD,BUY,HOLD,HOLD
CL=F_00561,CL=F_00561.png,CL=F,commodities,2023-03-29,train,0.041756,0.033186,0.097543,0.078276,-0.008782,HOLD,BUY,HOLD,HOLD
CL=F_00562,CL=F_00562.png,CL=F,commodities,2023-03-30,train,0.039879,0.097214,0.088723,0.057516,-0.029201,BUY,BUY,HOLD,HOLD
CL=F_00563,CL=F_00563.png,CL=F,commodities,2023-03-31,train,0.038058,0.08181,0.091918,0.045988,-0.059986,BUY,BUY,HOLD,HOLD
CL=F_00564,CL=F_00564.png,CL=F,commodities,2023-04-03,train,0.043591,0.063241,0.095587,0.040024,-0.062154,BUY,BUY,HOLD,HOLD
CL=F_00565,CL=F_00565.png,CL=F,commodities,2023-04-04,train,0.041426,0.003476,0.021406,-0.042549,-0.126557,HOLD,HOLD,HOLD,HOLD
CL=F_00566,CL=F_00566.png,CL=F,commodities,2023-04-05,train,0.038414,-0.012091,0.022178,-0.082751,-0.102734,HOLD,HOLD,HOLD,HOLD
CL=F_00567,CL=F_00567.png,CL=F,commodities,2023-04-06,train,0.035459,0.011348,0.002725,-0.07534,-0.114903,HOLD,HOLD,HOLD,HOLD
CL=F_00568,CL=F_00568.png,CL=F,commodities,2023-04-10,train,0.033391,0.03123,0.001981,-0.049794,-0.120342,HOLD,HOLD,HOLD,HOLD
CL=F_00569,CL=F_00569.png,CL=F,commodities,2023-04-11,train,0.032651,0.029897,-0.0073,-0.052522,-0.102244,HOLD,HOLD,HOLD,HOLD
CL=F_00570,CL=F_00570.png,CL=F,commodities,2023-04-12,train,0.031977,0.01207,-0.053406,-0.129038,-0.111745,HOLD,HOLD,SELL,HOLD
CL=F_00571,CL=F_00571.png,CL=F,commodities,2023-04-13,train,0.029843,-0.02962,-0.066927,-0.193676,-0.113319,HOLD,SELL,SELL,HOLD
CL=F_00572,CL=F_00572.png,CL=F,commodities,2023-04-14,train,0.028071,-0.015949,-0.042263,-0.180959,-0.134366,HOLD,HOLD,SELL,SELL
CL=F_00573,CL=F_00573.png,CL=F,commodities,2023-04-17,train,0.027948,-0.041569,-0.068327,-0.145584,-0.127112,SELL,SELL,SELL,SELL
CL=F_00574,CL=F_00574.png,CL=F,commodities,2023-04-18,train,0.026877,-0.044784,-0.084237,-0.099699,-0.151597,SELL,SELL,SELL,SELL
CL=F_00575,CL=F_00575.png,CL=F,commodities,2023-04-19,train,0.027779,-0.037678,-0.078436,-0.092581,-0.171889,SELL,SELL,SELL,SELL
CL=F_00576,CL=F_00576.png,CL=F,commodities,2023-04-20,train,0.027764,-0.005066,-0.030527,-0.087057,-0.121548,HOLD,HOLD,SELL,SELL
CL=F_00577,CL=F_00577.png,CL=F,commodities,2023-04-21,train,0.026943,-0.00285,-0.021315,-0.086717,-0.074516,HOLD,HOLD,SELL,HOLD
CL=F_00578,CL=F_00578.png,CL=F,commodities,2023-04-24,train,0.027563,-0.04693,-0.083108,-0.105974,-0.076293,SELL,SELL,SELL,HOLD
CL=F_00579,CL=F_00579.png,CL=F,commodities,2023-04-25,train,0.028238,-0.052122,-0.138113,-0.102177,-0.093357,SELL,SELL,SELL,HOLD
CL=F_00580,CL=F_00580.png,CL=F,commodities,2023-04-26,train,0.031186,-0.00377,-0.117005,-0.084008,-0.060714,HOLD,SELL,HOLD,HOLD
CL=F_00581,CL=F_00581.png,CL=F,commodities,2023-04-27,train,0.029271,0.018139,-0.040654,-0.019983,-0.041355,HOLD,HOLD,HOLD,HOLD
CL=F_00582,CL=F_00582.png,CL=F,commodities,2023-04-28,train,0.030701,-0.04235,-0.021634,-0.039563,-0.063362,SELL,HOLD,HOLD,HOLD
CL=F_00583,CL=F_00583.png,CL=F,commodities,2023-05-01,train,0.030514,-0.112652,-0.040806,-0.070548,-0.134462,SELL,HOLD,HOLD,SELL
CL=F_00584,CL=F_00584.png,CL=F,commodities,2023-05-02,train,0.034711,-0.09854,-0.041836,-0.049722,-0.086075,SELL,HOLD,HOLD,HOLD
CL=F_00585,CL=F_00585.png,CL=F,commodities,2023-05-03,train,0.037228,-0.004476,-0.011086,0.017293,-0.048462,HOLD,HOLD,HOLD,HOLD
CL=F_00586,CL=F_00586.png,CL=F,commodities,2023-05-04,train,0.044314,0.064356,0.020774,0.080357,0.029021,BUY,HOLD,HOLD,HOLD
CL=F_00587,CL=F_00587.png,CL=F,commodities,2023-05-05,train,0.044882,0.072429,0.036519,0.046593,0.045897,BUY,HOLD,HOLD,HOLD
CL=F_00588,CL=F_00588.png,CL=F,commodities,2023-05-08,train,0.043851,0.016957,-0.006751,0.018471,-0.011844,HOLD,HOLD,HOLD,HOLD
CL=F_00589,CL=F_00589.png,CL=F,commodities,2023-05-09,train,0.042451,-0.031802,-0.004521,-0.051898,-0.008649,HOLD,HOLD,HOLD,HOLD
CL=F_00590,CL=F_00590.png,CL=F,commodities,2023-05-10,train,0.040571,-0.051072,-0.025419,-0.079308,-0.058668,SELL,HOLD,HOLD,HOLD
CL=F_00591,CL=F_00591.png,CL=F,commodities,2023-05-11,train,0.040435,-0.020186,-0.014017,-0.034491,-0.047991,HOLD,HOLD,HOLD,HOLD
CL=F_00592,CL=F_00592.png,CL=F,commodities,2023-05-12,train,0.038525,-0.000141,0.01568,0.012201,-0.021393,HOLD,HOLD,HOLD,HOLD
CL=F_00593,CL=F_00593.png,CL=F,commodities,2023-05-15,train,0.037728,0.039061,0.040159,0.029681,-0.03398,HOLD,HOLD,HOLD,HOLD
CL=F_00594,CL=F_00594.png,CL=F,commodities,2023-05-16,train,0.03521,0.010492,0.044421,0.00882,-0.022038,HOLD,HOLD,HOLD,HOLD
CL=F_00595,CL=F_00595.png,CL=F,commodities,2023-05-17,train,0.036575,0.00969,0.013596,0.023294,-0.014213,HOLD,HOLD,HOLD,HOLD
CL=F_00596,CL=F_00596.png,CL=F,commodities,2023-05-18,train,0.034353,-0.011601,-0.002199,-0.021372,-0.030531,HOLD,HOLD,HOLD,HOLD
CL=F_00597,CL=F_00597.png,CL=F,commodities,2023-05-19,train,0.03417,0.014506,-0.033969,-0.023799,-0.029229,HOLD,HOLD,HOLD,HOLD
CL=F_00598,CL=F_00598.png,CL=F,commodities,2023-05-22,train,0.032987,0.038253,-0.049566,-0.063914,0.003349,HOLD,HOLD,HOLD,HOLD
CL=F_00599,CL=F_00599.png,CL=F,commodities,2023-05-23,train,0.032441,-0.002225,-0.026604,-0.036352,-0.002643,HOLD,HOLD,HOLD,HOLD
CL=F_00600,CL=F_00600.png,CL=F,commodities,2023-05-24,train,0.031444,-0.003297,-0.016177,-0.065755,0.012946,HOLD,HOLD,HOLD,HOLD
CL=F_00601,CL=F_00601.png,CL=F,commodities,2023-05-25,train,0.033331,-0.067898,-0.029902,-0.051336,-0.018327,SELL,HOLD,HOLD,HOLD
CL=F_00602,CL=F_00602.png,CL=F,commodities,2023-05-26,train,0.031783,-0.053472,-0.001254,-0.000696,0.040917,SELL,HOLD,HOLD,HOLD
CL=F_00603,CL=F_00603.png,CL=F,commodities,2023-05-30,train,0.035857,-0.036006,-0.001928,-0.030316,0.04151,HOLD,HOLD,HOLD,HOLD
CL=F_00604,CL=F_00604.png,CL=F,commodities,2023-05-31,train,0.036182,0.032297,0.026005,0.043249,0.101625,HOLD,HOLD,HOLD,HOLD
CL=F_00605,CL=F_00605.png,CL=F,commodities,2023-06-01,train,0.038329,0.057917,0.030091,0.02064,0.102242,BUY,HOLD,HOLD,HOLD
CL=F_00606,CL=F_00606.png,CL=F,commodities,2023-06-02,train,0.037346,0.023126,-0.043441,-0.0135,0.056167,HOLD,HOLD,HOLD,HOLD
CL=F_00607,CL=F_00607.png,CL=F,commodities,2023-06-05,train,0.038555,0.010952,-0.032873,-0.033594,0.05439,HOLD,HOLD,HOLD,HOLD
CL=F_00608,CL=F_00608.png,CL=F,commodities,2023-06-06,train,0.03748,-0.011991,-0.055277,-0.063661,0.043397,HOLD,HOLD,HOLD,HOLD
CL=F_00609,CL=F_00609.png,CL=F,commodities,2023-06-07,train,0.036535,-0.022128,-0.015735,-0.030859,0.052805,HOLD,HOLD,HOLD,HOLD
CL=F_00610,CL=F_00610.png,CL=F,commodities,2023-06-08,train,0.039476,-0.077518,-0.010394,-0.037507,0.060714,SELL,HOLD,HOLD,HOLD
CL=F_00611,CL=F_00611.png,CL=F,commodities,2023-06-09,train,0.037336,-0.026581,-0.011143,-0.00916,0.099395,HOLD,HOLD,HOLD,HOLD
CL=F_00612,CL=F_00612.png,CL=F,commodities,2023-06-12,train,0.039065,-0.02745,0.033079,-0.00543,0.12647,HOLD,HOLD,HOLD,HOLD
CL=F_00613,CL=F_00613.png,CL=F,commodities,2023-06-13,train,0.03924,0.050831,0.034989,0.067263,0.160177,BUY,HOLD,HOLD,BUY
CL=F_00614,CL=F_00614.png,CL=F,commodities,2023-06-14,train,0.038656,0.033431,-0.003752,0.03371,0.142976,HOLD,HOLD,HOLD,HOLD
CL=F_00615,CL=F_00615.png,CL=F,commodities,2023-06-15,train,0.039342,0.032142,0.015984,0.078701,0.16578,HOLD,HOLD,HOLD,BUY
CL=F_00616,CL=F_00616.png,CL=F,commodities,2023-06-16,train,0.037759,0.026687,-0.042227,0.033009,0.146964,HOLD,HOLD,HOLD,BUY
CL=F_00617,CL=F_00617.png,CL=F,commodities,2023-06-20,train,0.037257,-0.032135,-0.031416,0.041613,0.125401,HOLD,HOLD,HOLD,HOLD
CL=F_00618,CL=F_00618.png,CL=F,commodities,2023-06-21,train,0.036488,-0.01919,-0.009119,0.071826,0.120018,HOLD,HOLD,HOLD,HOLD
CL=F_00619,CL=F_00619.png,CL=F,commodities,2023-06-22,train,0.038461,-0.044546,-0.026404,0.058376,0.117216,HOLD,HOLD,HOLD,HOLD
CL=F_00620,CL=F_00620.png,CL=F,commodities,2023-06-23,train,0.037745,-0.026385,0.00402,0.081602,0.175199,HOLD,HOLD,HOLD,BUY
CL=F_00621,CL=F_00621.png,CL=F,commodities,2023-06-26,train,0.035411,0.005767,0.037322,0.069667,0.169565,HOLD,HOLD,HOLD,BUY
CL=F_00622,CL=F_00622.png,CL=F,commodities,2023-06-27,train,0.035783,0.007039,0.03443,0.087984,0.178422,HOLD,HOLD,HOLD,BUY
CL=F_00623,CL=F_00623.png,CL=F,commodities,2023-06-28,train,0.03629,0.04251,0.087085,0.107058,0.220481,HOLD,BUY,BUY,BUY
CL=F_00624,CL=F_00624.png,CL=F,commodities,2023-06-29,train,0.034653,0.003301,0.048133,0.083663,0.17448,HOLD,HOLD,HOLD,BUY
CL=F_00625,CL=F_00625.png,CL=F,commodities,2023-06-30,train,0.032914,0.027252,0.068726,0.098221,0.174634,HOLD,BUY,BUY,BUY
CL=F_00626,CL=F_00626.png,CL=F,commodities,2023-07-03,train,0.032452,0.016288,0.069842,0.108555,0.155323,HOLD,BUY,BUY,BUY
CL=F_00627,CL=F_00627.png,CL=F,commodities,2023-07-05,train,0.032672,0.056681,0.096885,0.1319,0.148835,BUY,BUY,BUY,BUY
CL=F_00628,CL=F_00628.png,CL=F,commodities,2023-07-06,train,0.032253,0.016577,0.049327,0.092914,0.100501,HOLD,HOLD,BUY,HOLD
CL=F_00629,CL=F_00629.png,CL=F,commodities,2023-07-07,train,0.033022,0.041334,0.032206,0.109266,0.113005,BUY,HOLD,BUY,HOLD
CL=F_00630,CL=F_00630.png,CL=F,commodities,2023-07-10,train,0.031291,0.025267,0.025267,0.087079,0.095359,HOLD,HOLD,BUY,HOLD
CL=F_00631,CL=F_00631.png,CL=F,commodities,2023-07-11,train,0.030736,0.052053,0.031821,0.113955,0.100664,BUY,HOLD,BUY,HOLD
CL=F_00632,CL=F_00632.png,CL=F,commodities,2023-07-12,train,0.029275,0.007854,0.010634,0.083788,0.071173,HOLD,HOLD,BUY,HOLD
CL=F_00633,CL=F_00633.png,CL=F,commodities,2023-07-13,train,0.028909,-0.021348,0.017276,0.048193,0.040616,HOLD,HOLD,HOLD,HOLD
CL=F_00634,CL=F_00634.png,CL=F,commodities,2023-07-14,train,0.028852,-0.014937,0.023775,0.058841,0.027705,HOLD,HOLD,HOLD,HOLD
CL=F_00635,CL=F_00635.png,CL=F,commodities,2023-07-17,train,0.028983,-0.000929,0.054318,0.093597,0.056827,HOLD,BUY,BUY,HOLD
CL=F_00636,CL=F_00636.png,CL=F,commodities,2023-07-18,train,0.028859,0.019763,0.060569,0.099897,0.077186,HOLD,BUY,BUY,HOLD
CL=F_00637,CL=F_00637.png,CL=F,commodities,2023-07-19,train,0.028355,0.017276,0.055713,0.090438,0.068984,HOLD,BUY,BUY,HOLD
CL=F_00638,CL=F_00638.png,CL=F,commodities,2023-07-20,train,0.027105,0.044007,0.067107,0.113424,0.080053,BUY,BUY,BUY,HOLD
CL=F_00639,CL=F_00639.png,CL=F,commodities,2023-07-21,train,0.026418,0.051538,0.078424,0.090817,0.100549,BUY,BUY,BUY,HOLD
CL=F_00640,CL=F_00640.png,CL=F,commodities,2023-07-24,train,0.027809,0.021945,0.054293,0.076413,0.104387,HOLD,BUY,BUY,HOLD
CL=F_00641,CL=F_00641.png,CL=F,commodities,2023-07-25,train,0.026827,0.017,0.00948,0.046768,0.096187,HOLD,HOLD,HOLD,HOLD
CL=F_00642,CL=F_00642.png,CL=F,commodities,2023-07-26,train,0.025293,0.01186,0.023825,0.016935,0.094705,HOLD,HOLD,HOLD,HOLD
CL=F_00643,CL=F_00643.png,CL=F,commodities,2023-07-27,train,0.025001,0.037618,0.05001,0.007587,0.097754,BUY,BUY,HOLD,BUY
CL=F_00644,CL=F_00644.png,CL=F,commodities,2023-07-28,train,0.024398,0.015856,0.022836,0.003739,0.088602,HOLD,HOLD,HOLD,HOLD
CL=F_00645,CL=F_00645.png,CL=F,commodities,2023-07-31,train,0.024239,-0.013619,0.028626,0.00828,0.079985,HOLD,HOLD,HOLD,HOLD
CL=F_00646,CL=F_00646.png,CL=F,commodities,2023-08-01,train,0.023664,-0.003061,0.03129,-0.013291,0.08256,HOLD,HOLD,HOLD,HOLD
CL=F_00647,CL=F_00647.png,CL=F,commodities,2023-08-02,train,0.026047,0.017663,0.017663,-0.012615,0.084222,HOLD,HOLD,HOLD,HOLD
CL=F_00648,CL=F_00648.png,CL=F,commodities,2023-08-03,train,0.027891,0.030356,0.045496,-0.007577,0.125955,HOLD,HOLD,HOLD,BUY
CL=F_00649,CL=F_00649.png,CL=F,commodities,2023-08-04,train,0.027001,0.01666,0.011703,-0.031136,0.107112,HOLD,HOLD,HOLD,BUY
CL=F_00650,CL=F_00650.png,CL=F,commodities,2023-08-07,train,0.026267,0.018898,-0.022344,-0.03677,0.099451,HOLD,HOLD,HOLD,HOLD
CL=F_00651,CL=F_00651.png,CL=F,commodities,2023-08-08,train,0.027939,0.010682,-0.031741,-0.022711,0.107068,HOLD,HOLD,HOLD,HOLD
CL=F_00652,CL=F_00652.png,CL=F,commodities,2023-08-09,train,0.027398,0.003251,-0.030986,-0.021454,0.08504,HOLD,HOLD,HOLD,HOLD
CL=F_00653,CL=F_00653.png,CL=F,commodities,2023-08-10,train,0.027394,-0.022648,-0.038037,-0.033371,0.060123,HOLD,HOLD,HOLD,HOLD
CL=F_00654,CL=F_00654.png,CL=F,commodities,2023-08-11,train,0.026285,-0.022344,-0.025683,0.009733,0.083473,HOLD,HOLD,HOLD,HOLD
CL=F_00655,CL=F_00655.png,CL=F,commodities,2023-08-14,train,0.025088,-0.046881,-0.034735,0.027974,0.075121,SELL,HOLD,HOLD,HOLD
CL=F_00656,CL=F_00656.png,CL=F,commodities,2023-08-15,train,0.025799,-0.02603,-0.044865,0.049419,0.091214,HOLD,HOLD,HOLD,HOLD
CL=F_00657,CL=F_00657.png,CL=F,commodities,2023-08-16,train,0.026278,0.003205,-0.024245,0.07777,0.145559,HOLD,HOLD,BUY,BUY
CL=F_00658,CL=F_00658.png,CL=F,commodities,2023-08-17,train,0.026352,0.01674,0.005653,0.090166,0.144385,HOLD,HOLD,BUY,BUY
CL=F_00659,CL=F_00659.png,CL=F,commodities,2023-08-18,train,0.026188,-0.000498,-0.003614,0.084863,0.121659,HOLD,HOLD,BUY,BUY
CL=F_00660,CL=F_00660.png,CL=F,commodities,2023-08-21,train,0.025749,-0.029476,-0.001108,0.071705,0.089081,HOLD,HOLD,BUY,HOLD
CL=F_00661,CL=F_00661.png,CL=F,commodities,2023-08-22,train,0.023786,-0.020906,0.01121,0.095851,0.100231,HOLD,HOLD,BUY,BUY
CL=F_00662,CL=F_00662.png,CL=F,commodities,2023-08-23,train,0.025145,-0.006493,0.04001,0.096836,0.04704,HOLD,HOLD,BUY,HOLD
CL=F_00663,CL=F_00663.png,CL=F,commodities,2023-08-24,train,0.024648,0.015221,0.081047,0.133531,0.042438,HOLD,BUY,BUY,HOLD
CL=F_00664,CL=F_00664.png,CL=F,commodities,2023-08-25,train,0.025258,0.026342,0.092258,0.138248,0.046227,HOLD,BUY,BUY,HOLD
CL=F_00665,CL=F_00665.png,CL=F,commodities,2023-08-28,train,0.023995,0.022297,0.092196,0.136221,0.078857,HOLD,BUY,BUY,HOLD
CL=F_00666,CL=F_00666.png,CL=F,commodities,2023-08-29,train,0.024241,0.043126,0.081137,0.129779,0.070723,BUY,BUY,BUY,HOLD
CL=F_00667,CL=F_00667.png,CL=F,commodities,2023-08-30,train,0.022931,0.052678,0.075331,0.106493,0.028304,BUY,BUY,BUY,HOLD
CL=F_00668,CL=F_00668.png,CL=F,commodities,2023-08-31,train,0.023483,0.060142,0.067039,0.093493,0.015559,BUY,BUY,BUY,HOLD
CL=F_00669,CL=F_00669.png,CL=F,commodities,2023-09-01,train,0.024498,0.045694,0.060435,0.073741,0.047406,BUY,BUY,BUY,HOLD
CL=F_00670,CL=F_00670.png,CL=F,commodities,2023-09-05,train,0.025985,0.015312,0.034127,0.047147,0.012891,HOLD,HOLD,HOLD,HOLD
CL=F_00671,CL=F_00671.png,CL=F,commodities,2023-09-06,train,0.025827,0.009415,0.039247,0.041795,-0.000346,HOLD,HOLD,HOLD,HOLD
CL=F_00672,CL=F_00672.png,CL=F,commodities,2023-09-07,train,0.02444,-0.00286,0.036233,0.067789,0.008871,HOLD,HOLD,BUY,HOLD
CL=F_00673,CL=F_00673.png,CL=F,commodities,2023-09-08,train,0.023944,0.022424,0.051708,0.054219,0.028372,HOLD,BUY,HOLD,HOLD
CL=F_00674,CL=F_00674.png,CL=F,commodities,2023-09-11,train,0.022945,0.011475,0.041302,0.036796,0.01407,HOLD,HOLD,HOLD,HOLD
CL=F_00675,CL=F_00675.png,CL=F,commodities,2023-09-12,train,0.02317,0.03235,0.03368,0.017376,-0.020837,BUY,HOLD,HOLD,HOLD
CL=F_00676,CL=F_00676.png,CL=F,commodities,2023-09-13,train,0.022107,0.021492,0.008853,0.00438,-0.05912,HOLD,HOLD,HOLD,HOLD
CL=F_00677,CL=F_00677.png,CL=F,commodities,2023-09-14,train,0.022578,0.032892,0.016914,-0.049796,-0.035999,BUY,HOLD,HOLD,HOLD
CL=F_00678,CL=F_00678.png,CL=F,commodities,2023-09-15,train,0.02254,0.011469,-0.005338,-0.091093,-0.080218,HOLD,HOLD,SELL,HOLD
CL=F_00679,CL=F_00679.png,CL=F,commodities,2023-09-18,train,0.022003,-0.005413,-0.004195,-0.092022,-0.059345,HOLD,HOLD,SELL,HOLD
CL=F_00680,CL=F_00680.png,CL=F,commodities,2023-09-19,train,0.022961,-0.02043,0.023764,-0.057364,-0.105628,HOLD,HOLD,HOLD,SELL
CL=F_00681,CL=F_00681.png,CL=F,commodities,2023-09-20,train,0.022984,-0.012912,0.005577,-0.059056,-0.118359,HOLD,HOLD,HOLD,SELL
CL=F_00682,CL=F_00682.png,CL=F,commodities,2023-09-21,train,0.023774,-0.006668,0.005633,-0.078189,-0.115404,HOLD,HOLD,SELL,SELL
CL=F_00683,CL=F_00683.png,CL=F,commodities,2023-09-22,train,0.023609,0.008444,-0.009078,-0.077934,-0.083377,HOLD,HOLD,SELL,HOLD
CL=F_00684,CL=F_00684.png,CL=F,commodities,2023-09-25,train,0.023127,0.039742,-0.008926,-0.026335,-0.111762,BUY,HOLD,HOLD,SELL
CL=F_00685,CL=F_00685.png,CL=F,commodities,2023-09-26,train,0.023835,0.022384,-0.062815,-0.034255,-0.104023,HOLD,SELL,HOLD,SELL
CL=F_00686,CL=F_00686.png,CL=F,commodities,2023-09-27,train,0.026233,0.004416,-0.093641,-0.042141,-0.155534,HOLD,SELL,HOLD,SELL
CL=F_00687,CL=F_00687.png,CL=F,commodities,2023-09-28,train,0.027916,-0.053273,-0.123577,-0.058918,-0.218006,SELL,SELL,HOLD,SELL
CL=F_00688,CL=F_00688.png,CL=F,commodities,2023-09-29,train,0.028192,-0.027414,-0.059875,-0.025846,-0.191325,HOLD,SELL,HOLD,SELL
CL=F_00689,CL=F_00689.png,CL=F,commodities,2023-10-02,train,0.029455,-0.075117,-0.054551,-0.022726,-0.162538,SELL,HOLD,HOLD,SELL
CL=F_00690,CL=F_00690.png,CL=F,commodities,2023-10-03,train,0.029296,-0.076119,-0.061885,-0.038212,-0.126575,SELL,SELL,HOLD,SELL
CL=F_00691,CL=F_00691.png,CL=F,commodities,2023-10-04,train,0.033504,-0.07491,-0.073462,-0.063501,-0.131181,SELL,SELL,HOLD,SELL
